pair_id,speaker,word,label_a,label_b,file_a,file_b
YAF_base_neutral_angry,YAF,base,neutral,angry,YAF_base_neutral.wav,YAF_base_angry.wav
YAF_base_happy_sad,YAF,base,happy,sad,YAF_base_happy.wav,YAF_base_sad.wav
YAF_base_happy_angry,YAF,base,happy,angry,YAF_base_happy.wav,YAF_base_angry.wav
YAF_base_sad_angry,YAF,base,sad,angry,YAF_base_sad.wav,YAF_base_angry.wav
YAF_bath_neutral_happy,YAF,bath,neutral,happy,YAF_bath_neutral.wav,YAF_bath_happy.wav
YAF_bath_neutral_sad,YAF,bath,neutral,sad,YAF_bath_neutral.wav,YAF_bath_sad.wav
YAF_bath_neutral_angry,YAF,bath,neutral,angry,YAF_bath_neutral.wav,YAF_bath_angry.wav
YAF_bath_happy_sad,YAF,bath,happy,sad,YAF_bath_happy.wav,YAF_bath_sad.wav
YAF_bath_happy_angry,YAF,bath,happy,angry,YAF_bath_happy.wav,YAF_bath_angry.wav
YAF_bath_sad_angry,YAF,bath,sad,angry,YAF_bath_sad.wav,YAF_bath_angry.wav
YAF_bean_neutral_happy,YAF,bean,neutral,happy,YAF_bean_neutral.wav,YAF_bean_happy.wav
YAF_bean_neutral_sad,YAF,bean,neutral,sad,YAF_bean_neutral.wav,YAF_bean_sad.wav
YAF_bean_neutral_angry,YAF,bean,neutral,angry,YAF_bean_neutral.wav,YAF_bean_angry.wav
YAF_bean_happy_sad,YAF,bean,happy,sad,YAF_bean_happy.wav,YAF_bean_sad.wav
YAF_bean_happy_angry,YAF,bean,happy,angry,YAF_bean_happy.wav,YAF_bean_angry.wav
YAF_bean_sad_angry,YAF,bean,sad,angry,YAF_bean_sad.wav,YAF_bean_angry.wav
YAF_beg_neutral_happy,YAF,beg,neutral,happy,YAF_beg_neutral.wav,YAF_beg_happy.wav
YAF_beg_neutral_sad,YAF,beg,neutral,sad,YAF_beg_neutral.wav,YAF_beg_sad.wav
YAF_beg_neutral_angry,YAF,beg,neutral,angry,YAF_beg_neutral.wav,YAF_beg_angry.wav
YAF_beg_happy_sad,YAF,beg,happy,sad,YAF_beg_happy.wav,YAF_beg_sad.wav
YAF_beg_happy_angry,YAF,beg,happy,angry,YAF_beg_happy.wav,YAF_beg_angry.wav
YAF_beg_sad_angry,YAF,beg,sad,angry,YAF_beg_sad.wav,YAF_beg_angry.wav
YAF_bite_neutral_happy,YAF,bite,neutral,happy,YAF_bite_neutral.wav,YAF_bite_happy.wav
YAF_bite_neutral_sad,YAF,bite,neutral,sad,YAF_bite_neutral.wav,YAF_bite_sad.wav
YAF_bite_neutral_angry,YAF,bite,neutral,angry,YAF_bite_neutral.wav,YAF_bite_angry.wav
YAF_bite_happy_sad,YAF,bite,happy,sad,YAF_bite_happy.wav,YAF_bite_sad.wav
YAF_bite_happy_angry,YAF,bite,happy,angry,YAF_bite_happy.wav,YAF_bite_angry.wav
YAF_bite_sad_angry,YAF,bite,sad,angry,YAF_bite_sad.wav,YAF_bite_angry.wav
YAF_boat_neutral_happy,YAF,boat,neutral,happy,YAF_boat_neutral.wav,YAF_boat_happy.wav
YAF_boat_neutral_sad,YAF,boat,neutral,sad,YAF_boat_neutral.wav,YAF_boat_sad.wav
YAF_boat_neutral_angry,YAF,boat,neutral,angry,YAF_boat_neutral.wav,YAF_boat_angry.wav
YAF_boat_happy_sad,YAF,boat,happy,sad,YAF_boat_happy.wav,YAF_boat_sad.wav
YAF_boat_happy_angry,YAF,boat,happy,angry,YAF_boat_happy.wav,YAF_boat_angry.wav
YAF_boat_sad_angry,YAF,boat,sad,angry,YAF_boat_sad.wav,YAF_boat_angry.wav
YAF_bone_neutral_happy,YAF,bone,neutral,happy,YAF_bone_neutral.wav,YAF_bone_happy.wav
YAF_bone_neutral_sad,YAF,bone,neutral,sad,YAF_bone_neutral.wav,YAF_bone_sad.wav
YAF_bone_neutral_angry,YAF,bone,neutral,angry,YAF_bone_neutral.wav,YAF_bone_angry.wav
YAF_bone_happy_sad,YAF,bone,happy,sad,YAF_bone_happy.wav,YAF_bone_sad.wav
YAF_bone_happy_angry,YAF,bone,happy,angry,YAF_bone_happy.wav,YAF_bone_angry.wav
YAF_bone_sad_angry,YAF,bone,sad,angry,YAF_bone_sad.wav,YAF_bone_angry.wav
YAF_book_neutral_happy,YAF,book,neutral,happy,YAF_book_neutral.wav,YAF_book_happy.wav
YAF_book_neutral_sad,YAF,book,neutral,sad,YAF_book_neutral.wav,YAF_book_sad.wav
YAF_book_neutral_angry,YAF,book,neutral,angry,YAF_book_neutral.wav,YAF_book_angry.wav
YAF_book_happy_sad,YAF,book,happy,sad,YAF_book_happy.wav,YAF_book_sad.wav
YAF_book_happy_angry,YAF,book,happy,angry,YAF_book_happy.wav,YAF_book_angry.wav
YAF_book_sad_angry,YAF,book,sad,angry,YAF_book_sad.wav,YAF_book_angry.wav
YAF_bought_neutral_happy,YAF,bought,neutral,happy,YAF_bought_neutral.wav,YAF_bought_happy.wav
YAF_bought_neutral_sad,YAF,bought,neutral,sad,YAF_bought_neutral.wav,YAF_bought_sad.wav
YAF_bought_neutral_angry,YAF,bought,neutral,angry,YAF_bought_neutral.wav,YAF_bought_angry.wav
YAF_bought_happy_sad,YAF,bought,happy,sad,YAF_bought_happy.wav,YAF_bought_sad.wav
YAF_bought_happy_angry,YAF,bought,happy,angry,YAF_bought_happy.wav,YAF_bought_angry.wav
YAF_bought_sad_angry,YAF,bought,sad,angry,YAF_bought_sad.wav,YAF_bought_angry.wav
YAF_burn_neutral_happy,YAF,burn,neutral,happy,YAF_burn_neutral.wav,YAF_burn_happy.wav
YAF_burn_neutral_sad,YAF,burn,neutral,sad,YAF_burn_neutral.wav,YAF_burn_sad.wav
YAF_burn_neutral_angry,YAF,burn,neutral,angry,YAF_burn_neutral.wav,YAF_burn_angry.wav
YAF_burn_happy_sad,YAF,burn,happy,sad,YAF_burn_happy.wav,YAF_burn_sad.wav
YAF_burn_happy_angry,YAF,burn,happy,angry,YAF_burn_happy.wav,YAF_burn_angry.wav
YAF_burn_sad_angry,YAF,burn,sad,angry,YAF_burn_sad.wav,YAF_burn_angry.wav
YAF_cab_neutral_happy,YAF,cab,neutral,happy,YAF_cab_neutral.wav,YAF_cab_happy.wav
YAF_cab_neutral_sad,YAF,cab,neutral,sad,YAF_cab_neutral.wav,YAF_cab_sad.wav
YAF_cab_neutral_angry,YAF,cab,neutral,angry,YAF_cab_neutral.wav,YAF_cab_angry.wav
YAF_cab_happy_sad,YAF,cab,happy,sad,YAF_cab_happy.wav,YAF_cab_sad.wav
YAF_cab_happy_angry,YAF,cab,happy,angry,YAF_cab_happy.wav,YAF_cab_angry.wav
YAF_cab_sad_angry,YAF,cab,sad,angry,YAF_cab_sad.wav,YAF_cab_angry.wav
YAF_calm_neutral_happy,YAF,calm,neutral,happy,YAF_calm_neutral.wav,YAF_calm_happy.wav
YAF_calm_neutral_sad,YAF,calm,neutral,sad,YAF_calm_neutral.wav,YAF_calm_sad.wav
YAF_calm_neutral_angry,YAF,calm,neutral,angry,YAF_calm_neutral.wav,YAF_calm_angry.wav
YAF_calm_happy_sad,YAF,calm,happy,sad,YAF_calm_happy.wav,YAF_calm_sad.wav
YAF_calm_happy_angry,YAF,calm,happy,angry,YAF_calm_happy.wav,YAF_calm_angry.wav
YAF_calm_sad_angry,YAF,calm,sad,angry,YAF_calm_sad.wav,YAF_calm_angry.wav
YAF_came_neutral_happy,YAF,came,neutral,happy,YAF_came_neutral.wav,YAF_came_happy.wav
YAF_came_neutral_sad,YAF,came,neutral,sad,YAF_came_neutral.wav,YAF_came_sad.wav
YAF_came_neutral_angry,YAF,came,neutral,angry,YAF_came_neutral.wav,YAF_came_angry.wav
YAF_came_happy_sad,YAF,came,happy,sad,YAF_came_happy.wav,YAF_came_sad.wav
YAF_came_happy_angry,YAF,came,happy,angry,YAF_came_happy.wav,YAF_came_angry.wav
YAF_came_sad_angry,YAF,came,sad,angry,YAF_came_sad.wav,YAF_came_angry.wav
YAF_cause_neutral_happy,YAF,cause,neutral,happy,YAF_cause_neutral.wav,YAF_cause_happy.wav
YAF_cause_neutral_sad,YAF,cause,neutral,sad,YAF_cause_neutral.wav,YAF_cause_sad.wav
YAF_cause_neutral_angry,YAF,cause,neutral,angry,YAF_cause_neutral.wav,YAF_cause_angry.wav
YAF_cause_happy_sad,YAF,cause,happy,sad,YAF_cause_happy.wav,YAF_cause_sad.wav
YAF_cause_happy_angry,YAF,cause,happy,angry,YAF_cause_happy.wav,YAF_cause_angry.wav
YAF_cause_sad_angry,YAF,cause,sad,angry,YAF_cause_sad.wav,YAF_cause_angry.wav
YAF_chain_neutral_happy,YAF,chain,neutral,happy,YAF_chain_neutral.wav,YAF_chain_happy.wav
YAF_chain_neutral_sad,YAF,chain,neutral,sad,YAF_chain_neutral.wav,YAF_chain_sad.wav
YAF_chain_neutral_angry,YAF,chain,neutral,angry,YAF_chain_neutral.wav,YAF_chain_angry.wav
YAF_chain_happy_sad,YAF,chain,happy,sad,YAF_chain_happy.wav,YAF_chain_sad.wav
YAF_chain_happy_angry,YAF,chain,happy,angry,YAF_chain_happy.wav,YAF_chain_angry.wav
YAF_chain_sad_angry,YAF,chain,sad,angry,YAF_chain_sad.wav,YAF_chain_angry.wav
YAF_chair_neutral_happy,YAF,chair,neutral,happy,YAF_chair_neutral.wav,YAF_chair_happy.wav
YAF_chair_neutral_sad,YAF,chair,neutral,sad,YAF_chair_neutral.wav,YAF_chair_sad.wav
YAF_chair_neutral_angry,YAF,chair,neutral,angry,YAF_chair_neutral.wav,YAF_chair_angry.wav
YAF_chair_happy_sad,YAF,chair,happy,sad,YAF_chair_happy.wav,YAF_chair_sad.wav
YAF_chair_happy_angry,YAF,chair,happy,angry,YAF_chair_happy.wav,YAF_chair_angry.wav
YAF_chair_sad_angry,YAF,chair,sad,angry,YAF_chair_sad.wav,YAF_chair_angry.wav
YAF_chalk_neutral_happy,YAF,chalk,neutral,happy,YAF_chalk_neutral.wav,YAF_chalk_happy.wav
YAF_chalk_neutral_sad,YAF,chalk,neutral,sad,YAF_chalk_neutral.wav,YAF_chalk_sad.wav
YAF_chalk_neutral_angry,YAF,chalk,neutral,angry,YAF_chalk_neutral.wav,YAF_chalk_angry.wav
YAF_chalk_happy_sad,YAF,chalk,happy,sad,YAF_chalk_happy.wav,YAF_chalk_sad.wav
YAF_chalk_happy_angry,YAF,chalk,happy,angry,YAF_chalk_happy.wav,YAF_chalk_angry.wav
YAF_chalk_sad_angry,YAF,chalk,sad,angry,YAF_chalk_sad.wav,YAF_chalk_angry.wav
YAF_chat_neutral_happy,YAF,chat,neutral,happy,YAF_chat_neutral.wav,YAF_chat_happy.wav
YAF_chat_neutral_sad,YAF,chat,neutral,sad,YAF_chat_neutral.wav,YAF_chat_sad.wav
YAF_chat_neutral_angry,YAF,chat,neutral,angry,YAF_chat_neutral.wav,YAF_chat_angry.wav
YAF_chat_happy_sad,YAF,chat,happy,sad,YAF_chat_happy.wav,YAF_chat_sad.wav
YAF_chat_happy_angry,YAF,chat,happy,angry,YAF_chat_happy.wav,YAF_chat_angry.wav
YAF_chat_sad_angry,YAF,chat,sad,angry,YAF_chat_sad.wav,YAF_chat_angry.wav
YAF_check_neutral_happy,YAF,check,neutral,happy,YAF_check_neutral.wav,YAF_check_happy.wav
YAF_check_neutral_sad,YAF,check,neutral,sad,YAF_check_neutral.wav,YAF_check_sad.wav
YAF_check_neutral_angry,YAF,check,neutral,angry,YAF_check_neutral.wav,YAF_check_angry.wav
YAF_check_happy_sad,YAF,check,happy,sad,YAF_check_happy.wav,YAF_check_sad.wav
YAF_check_happy_angry,YAF,check,happy,angry,YAF_check_happy.wav,YAF_check_angry.wav
YAF_check_sad_angry,YAF,check,sad,angry,YAF_check_sad.wav,YAF_check_angry.wav
YAF_cheek_neutral_happy,YAF,cheek,neutral,happy,YAF_cheek_neutral.wav,YAF_cheek_happy.wav
YAF_cheek_neutral_sad,YAF,cheek,neutral,sad,YAF_cheek_neutral.wav,YAF_cheek_sad.wav
YAF_cheek_neutral_angry,YAF,cheek,neutral,angry,YAF_cheek_neutral.wav,YAF_cheek_angry.wav
YAF_cheek_happy_sad,YAF,cheek,happy,sad,YAF_cheek_happy.wav,YAF_cheek_sad.wav
YAF_cheek_happy_angry,YAF,cheek,happy,angry,YAF_cheek_happy.wav,YAF_cheek_angry.wav
YAF_cheek_sad_angry,YAF,cheek,sad,angry,YAF_cheek_sad.wav,YAF_cheek_angry.wav
YAF_chief_neutral_happy,YAF,chief,neutral,happy,YAF_chief_neutral.wav,YAF_chief_happy.wav
YAF_chief_neutral_sad,YAF,chief,neutral,sad,YAF_chief_neutral.wav,YAF_chief_sad.wav
YAF_chief_neutral_angry,YAF,chief,neutral,angry,YAF_chief_neutral.wav,YAF_chief_angry.wav
YAF_chief_happy_sad,YAF,chief,happy,sad,YAF_chief_happy.wav,YAF_chief_sad.wav
YAF_chief_happy_angry,YAF,chief,happy,angry,YAF_chief_happy.wav,YAF_chief_angry.wav
YAF_chief_sad_angry,YAF,chief,sad,angry,YAF_chief_sad.wav,YAF_chief_angry.wav
YAF_choice_neutral_happy,YAF,choice,neutral,happy,YAF_choice_neutral.wav,YAF_choice_happy.wav
YAF_choice_neutral_sad,YAF,choice,neutral,sad,YAF_choice_neutral.wav,YAF_choice_sad.wav
YAF_choice_neutral_angry,YAF,choice,neutral,angry,YAF_choice_neutral.wav,YAF_choice_angry.wav
YAF_choice_happy_sad,YAF,choice,happy,sad,YAF_choice_happy.wav,YAF_choice_sad.wav
YAF_choice_happy_angry,YAF,choice,happy,angry,YAF_choice_happy.wav,YAF_choice_angry.wav
YAF_choice_sad_angry,YAF,choice,sad,angry,YAF_choice_sad.wav,YAF_choice_angry.wav
YAF_cool_neutral_happy,YAF,cool,neutral,happy,YAF_cool_neutral.wav,YAF_cool_happy.wav
YAF_cool_neutral_sad,YAF,cool,neutral,sad,YAF_cool_neutral.wav,YAF_cool_sad.wav
YAF_cool_neutral_angry,YAF,cool,neutral,angry,YAF_cool_neutral.wav,YAF_cool_angry.wav
YAF_cool_happy_sad,YAF,cool,happy,sad,YAF_cool_happy.wav,YAF_cool_sad.wav
YAF_cool_happy_angry,YAF,cool,happy,angry,YAF_cool_happy.wav,YAF_cool_angry.wav
YAF_cool_sad_angry,YAF,cool,sad,angry,YAF_cool_sad.wav,YAF_cool_angry.wav
YAF_dab_neutral_happy,YAF,dab,neutral,happy,YAF_dab_neutral.wav,YAF_dab_happy.wav
YAF_dab_neutral_sad,YAF,dab,neutral,sad,YAF_dab_neutral.wav,YAF_dab_sad.wav
YAF_dab_neutral_angry,YAF,dab,neutral,angry,YAF_dab_neutral.wav,YAF_dab_angry.wav
YAF_dab_happy_sad,YAF,dab,happy,sad,YAF_dab_happy.wav,YAF_dab_sad.wav
YAF_dab_happy_angry,YAF,dab,happy,angry,YAF_dab_happy.wav,YAF_dab_angry.wav
YAF_dab_sad_angry,YAF,dab,sad,angry,YAF_dab_sad.wav,YAF_dab_angry.wav
YAF_date_neutral_happy,YAF,date,neutral,happy,YAF_date_neutral.wav,YAF_date_happy.wav
YAF_date_neutral_sad,YAF,date,neutral,sad,YAF_date_neutral.wav,YAF_date_sad.wav
YAF_date_neutral_angry,YAF,date,neutral,angry,YAF_date_neutral.wav,YAF_date_angry.wav
YAF_date_happy_sad,YAF,date,happy,sad,YAF_date_happy.wav,YAF_date_sad.wav
YAF_date_happy_angry,YAF,date,happy,angry,YAF_date_happy.wav,YAF_date_angry.wav
YAF_date_sad_angry,YAF,date,sad,angry,YAF_date_sad.wav,YAF_date_angry.wav
YAF_dead_neutral_happy,YAF,dead,neutral,happy,YAF_dead_neutral.wav,YAF_dead_happy.wav
YAF_dead_neutral_sad,YAF,dead,neutral,sad,YAF_dead_neutral.wav,YAF_dead_sad.wav
YAF_dead_neutral_angry,YAF,dead,neutral,angry,YAF_dead_neutral.wav,YAF_dead_angry.wav
YAF_dead_happy_sad,YAF,dead,happy,sad,YAF_dead_happy.wav,YAF_dead_sad.wav
YAF_dead_happy_angry,YAF,dead,happy,angry,YAF_dead_happy.wav,YAF_dead_angry.wav
YAF_dead_sad_angry,YAF,dead,sad,angry,YAF_dead_sad.wav,YAF_dead_angry.wav
YAF_death_neutral_happy,YAF,death,neutral,happy,YAF_death_neutral.wav,YAF_death_happy.wav
YAF_death_neutral_sad,YAF,death,neutral,sad,YAF_death_neutral.wav,YAF_death_sad.wav
YAF_death_neutral_angry,YAF,death,neutral,angry,YAF_death_neutral.wav,YAF_death_angry.wav
YAF_death_happy_sad,YAF,death,happy,sad,YAF_death_happy.wav,YAF_death_sad.wav
YAF_death_happy_angry,YAF,death,happy,angry,YAF_death_happy.wav,YAF_death_angry.wav
YAF_death_sad_angry,YAF,death,sad,angry,YAF_death_sad.wav,YAF_death_angry.wav
YAF_deep_neutral_happy,YAF,deep,neutral,happy,YAF_deep_neutral.wav,YAF_deep_happy.wav
YAF_deep_neutral_sad,YAF,deep,neutral,sad,YAF_deep_neutral.wav,YAF_deep_sad.wav
YAF_deep_neutral_angry,YAF,deep,neutral,angry,YAF_deep_neutral.wav,YAF_deep_angry.wav
YAF_deep_happy_sad,YAF,deep,happy,sad,YAF_deep_happy.wav,YAF_deep_sad.wav
YAF_deep_happy_angry,YAF,deep,happy,angry,YAF_deep_happy.wav,YAF_deep_angry.wav
YAF_deep_sad_angry,YAF,deep,sad,angry,YAF_deep_sad.wav,YAF_deep_angry.wav
YAF_dime_neutral_happy,YAF,dime,neutral,happy,YAF_dime_neutral.wav,YAF_dime_happy.wav
YAF_dime_neutral_sad,YAF,dime,neutral,sad,YAF_dime_neutral.wav,YAF_dime_sad.wav
YAF_dime_neutral_angry,YAF,dime,neutral,angry,YAF_dime_neutral.wav,YAF_dime_angry.wav
YAF_dime_happy_sad,YAF,dime,happy,sad,YAF_dime_happy.wav,YAF_dime_sad.wav
YAF_dime_happy_angry,YAF,dime,happy,angry,YAF_dime_happy.wav,YAF_dime_angry.wav
YAF_dime_sad_angry,YAF,dime,sad,angry,YAF_dime_sad.wav,YAF_dime_angry.wav
YAF_dip_neutral_happy,YAF,dip,neutral,happy,YAF_dip_neutral.wav,YAF_dip_happy.wav
YAF_dip_neutral_sad,YAF,dip,neutral,sad,YAF_dip_neutral.wav,YAF_dip_sad.wav
YAF_dip_neutral_angry,YAF,dip,neutral,angry,YAF_dip_neutral.wav,YAF_dip_angry.wav
YAF_dip_happy_sad,YAF,dip,happy,sad,YAF_dip_happy.wav,YAF_dip_sad.wav
YAF_dip_happy_angry,YAF,dip,happy,angry,YAF_dip_happy.wav,YAF_dip_angry.wav
YAF_dip_sad_angry,YAF,dip,sad,angry,YAF_dip_sad.wav,YAF_dip_angry.wav
YAF_ditch_neutral_happy,YAF,ditch,neutral,happy,YAF_ditch_neutral.wav,YAF_ditch_happy.wav
YAF_ditch_neutral_sad,YAF,ditch,neutral,sad,YAF_ditch_neutral.wav,YAF_ditch_sad.wav
YAF_ditch_neutral_angry,YAF,ditch,neutral,angry,YAF_ditch_neutral.wav,YAF_ditch_angry.wav
YAF_ditch_happy_sad,YAF,ditch,happy,sad,YAF_ditch_happy.wav,YAF_ditch_sad.wav
YAF_ditch_happy_angry,YAF,ditch,happy,angry,YAF_ditch_happy.wav,YAF_ditch_angry.wav
YAF_ditch_sad_angry,YAF,ditch,sad,angry,YAF_ditch_sad.wav,YAF_ditch_angry.wav
YAF_dodge_neutral_happy,YAF,dodge,neutral,happy,YAF_dodge_neutral.wav,YAF_dodge_happy.wav
YAF_dodge_neutral_sad,YAF,dodge,neutral,sad,YAF_dodge_neutral.wav,YAF_dodge_sad.wav
YAF_dodge_neutral_angry,YAF,dodge,neutral,angry,YAF_dodge_neutral.wav,YAF_dodge_angry.wav
YAF_dodge_happy_sad,YAF,dodge,happy,sad,YAF_dodge_happy.wav,YAF_dodge_sad.wav
YAF_dodge_happy_angry,YAF,dodge,happy,angry,YAF_dodge_happy.wav,YAF_dodge_angry.wav
YAF_dodge_sad_angry,YAF,dodge,sad,angry,YAF_dodge_sad.wav,YAF_dodge_angry.wav
YAF_dog_neutral_happy,YAF,dog,neutral,happy,YAF_dog_neutral.wav,YAF_dog_happy.wav
YAF_dog_neutral_sad,YAF,dog,neutral,sad,YAF_dog_neutral.wav,YAF_dog_sad.wav
YAF_dog_neutral_angry,YAF,dog,neutral,angry,YAF_dog_neutral.wav,YAF_dog_angry.wav
YAF_dog_happy_sad,YAF,dog,happy,sad,YAF_dog_happy.wav,YAF_dog_sad.wav
YAF_dog_happy_angry,YAF,dog,happy,angry,YAF_dog_happy.wav,YAF_dog_angry.wav
YAF_dog_sad_angry,YAF,dog,sad,angry,YAF_dog_sad.wav,YAF_dog_angry.wav
YAF_doll_neutral_happy,YAF,doll,neutral,happy,YAF_doll_neutral.wav,YAF_doll_happy.wav
YAF_doll_neutral_sad,YAF,doll,neutral,sad,YAF_doll_neutral.wav,YAF_doll_sad.wav
YAF_doll_neutral_angry,YAF,doll,neutral,angry,YAF_doll_neutral.wav,YAF_doll_angry.wav
YAF_doll_happy_sad,YAF,doll,happy,sad,YAF_doll_happy.wav,YAF_doll_sad.wav
YAF_doll_happy_angry,YAF,doll,happy,angry,YAF_doll_happy.wav,YAF_doll_angry.wav
YAF_doll_sad_angry,YAF,doll,sad,angry,YAF_doll_sad.wav,YAF_doll_angry.wav
YAF_door_neutral_happy,YAF,door,neutral,happy,YAF_door_neutral.wav,YAF_door_happy.wav
YAF_door_neutral_sad,YAF,door,neutral,sad,YAF_door_neutral.wav,YAF_door_sad.wav
YAF_door_neutral_angry,YAF,door,neutral,angry,YAF_door_neutral.wav,YAF_door_angry.wav
YAF_door_happy_sad,YAF,door,happy,sad,YAF_door_happy.wav,YAF_door_sad.wav
YAF_door_happy_angry,YAF,door,happy,angry,YAF_door_happy.wav,YAF_door_angry.wav
YAF_door_sad_angry,YAF,door,sad,angry,YAF_door_sad.wav,YAF_door_angry.wav
YAF_fail_neutral_happy,YAF,fail,neutral,happy,YAF_fail_neutral.wav,YAF_fail_happy.wav
YAF_fail_neutral_sad,YAF,fail,neutral,sad,YAF_fail_neutral.wav,YAF_fail_sad.wav
YAF_fail_neutral_angry,YAF,fail,neutral,angry,YAF_fail_neutral.wav,YAF_fail_angry.wav
YAF_fail_happy_sad,YAF,fail,happy,sad,YAF_fail_happy.wav,YAF_fail_sad.wav
YAF_fail_happy_angry,YAF,fail,happy,angry,YAF_fail_happy.wav,YAF_fail_angry.wav
YAF_fail_sad_angry,YAF,fail,sad,angry,YAF_fail_sad.wav,YAF_fail_angry.wav
YAF_fall_neutral_happy,YAF,fall,neutral,happy,YAF_fall_neutral.wav,YAF_fall_happy.wav
YAF_fall_neutral_sad,YAF,fall,neutral,sad,YAF_fall_neutral.wav,YAF_fall_sad.wav
YAF_fall_neutral_angry,YAF,fall,neutral,angry,YAF_fall_neutral.wav,YAF_fall_angry.wav
YAF_fall_happy_sad,YAF,fall,happy,sad,YAF_fall_happy.wav,YAF_fall_sad.wav
YAF_fall_happy_angry,YAF,fall,happy,angry,YAF_fall_happy.wav,YAF_fall_angry.wav
YAF_fall_sad_angry,YAF,fall,sad,angry,YAF_fall_sad.wav,YAF_fall_angry.wav
YAF_far_neutral_happy,YAF,far,neutral,happy,YAF_far_neutral.wav,YAF_far_happy.wav
YAF_far_neutral_sad,YAF,far,neutral,sad,YAF_far_neutral.wav,YAF_far_sad.wav
YAF_far_neutral_angry,YAF,far,neutral,angry,YAF_far_neutral.wav,YAF_far_angry.wav
YAF_far_happy_sad,YAF,far,happy,sad,YAF_far_happy.wav,YAF_far_sad.wav
YAF_far_happy_angry,YAF,far,happy,angry,YAF_far_happy.wav,YAF_far_angry.wav
YAF_far_sad_angry,YAF,far,sad,angry,YAF_far_sad.wav,YAF_far_angry.wav
YAF_fat_neutral_happy,YAF,fat,neutral,happy,YAF_fat_neutral.wav,YAF_fat_happy.wav
YAF_fat_neutral_sad,YAF,fat,neutral,sad,YAF_fat_neutral.wav,YAF_fat_sad.wav
YAF_fat_neutral_angry,YAF,fat,neutral,angry,YAF_fat_neutral.wav,YAF_fat_angry.wav
YAF_fat_happy_sad,YAF,fat,happy,sad,YAF_fat_happy.wav,YAF_fat_sad.wav
YAF_fat_happy_angry,YAF,fat,happy,angry,YAF_fat_happy.wav,YAF_fat_angry.wav
YAF_fat_sad_angry,YAF,fat,sad,angry,YAF_fat_sad.wav,YAF_fat_angry.wav
YAF_fit_neutral_happy,YAF,fit,neutral,happy,YAF_fit_neutral.wav,YAF_fit_happy.wav
YAF_fit_neutral_sad,YAF,fit,neutral,sad,YAF_fit_neutral.wav,YAF_fit_sad.wav
YAF_fit_neutral_angry,YAF,fit,neutral,angry,YAF_fit_neutral.wav,YAF_fit_angry.wav
YAF_fit_happy_sad,YAF,fit,happy,sad,YAF_fit_happy.wav,YAF_fit_sad.wav
YAF_fit_happy_angry,YAF,fit,happy,angry,YAF_fit_happy.wav,YAF_fit_angry.wav
YAF_fit_sad_angry,YAF,fit,sad,angry,YAF_fit_sad.wav,YAF_fit_angry.wav
YAF_five_neutral_happy,YAF,five,neutral,happy,YAF_five_neutral.wav,YAF_five_happy.wav
YAF_five_neutral_sad,YAF,five,neutral,sad,YAF_five_neutral.wav,YAF_five_sad.wav
YAF_five_neutral_angry,YAF,five,neutral,angry,YAF_five_neutral.wav,YAF_five_angry.wav
YAF_five_happy_sad,YAF,five,happy,sad,YAF_five_happy.wav,YAF_five_sad.wav
YAF_five_happy_angry,YAF,five,happy,angry,YAF_five_happy.wav,YAF_five_angry.wav
YAF_five_sad_angry,YAF,five,sad,angry,YAF_five_sad.wav,YAF_five_angry.wav
YAF_food_neutral_happy,YAF,food,neutral,happy,YAF_food_neutral.wav,YAF_food_happy.wav
YAF_food_neutral_sad,YAF,food,neutral,sad,YAF_food_neutral.wav,YAF_food_sad.wav
YAF_food_neutral_angry,YAF,food,neutral,angry,YAF_food_neutral.wav,YAF_food_angry.wav
YAF_food_happy_sad,YAF,food,happy,sad,YAF_food_happy.wav,YAF_food_sad.wav
YAF_food_happy_angry,YAF,food,happy,angry,YAF_food_happy.wav,YAF_food_angry.wav
YAF_food_sad_angry,YAF,food,sad,angry,YAF_food_sad.wav,YAF_food_angry.wav
YAF_gap_neutral_happy,YAF,gap,neutral,happy,YAF_gap_neutral.wav,YAF_gap_happy.wav
YAF_gap_neutral_sad,YAF,gap,neutral,sad,YAF_gap_neutral.wav,YAF_gap_sad.wav
YAF_gap_neutral_angry,YAF,gap,neutral,angry,YAF_gap_neutral.wav,YAF_gap_angry.wav
YAF_gap_happy_sad,YAF,gap,happy,sad,YAF_gap_happy.wav,YAF_gap_sad.wav
YAF_gap_happy_angry,YAF,gap,happy,angry,YAF_gap_happy.wav,YAF_gap_angry.wav
YAF_gap_sad_angry,YAF,gap,sad,angry,YAF_gap_sad.wav,YAF_gap_angry.wav
YAF_gas_neutral_happy,YAF,gas,neutral,happy,YAF_gas_neutral.wav,YAF_gas_happy.wav
YAF_gas_neutral_sad,YAF,gas,neutral,sad,YAF_gas_neutral.wav,YAF_gas_sad.wav
YAF_gas_neutral_angry,YAF,gas,neutral,angry,YAF_gas_neutral.wav,YAF_gas_angry.wav
YAF_gas_happy_sad,YAF,gas,happy,sad,YAF_gas_happy.wav,YAF_gas_sad.wav
YAF_gas_happy_angry,YAF,gas,happy,angry,YAF_gas_happy.wav,YAF_gas_angry.wav
YAF_gas_sad_angry,YAF,gas,sad,angry,YAF_gas_sad.wav,YAF_gas_angry.wav
YAF_gaze_neutral_happy,YAF,gaze,neutral,happy,YAF_gaze_neutral.wav,YAF_gaze_happy.wav
