pair_id,actor,statement,label_a,label_b,file_a,path_a,file_b,path_b
a16_s2_neutral_angry,16,2,neutral,angry,03-01-01-01-02-01-16.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-16.wav,03-01-05-01-02-01-16.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-16.wav
a16_s2_happy_sad,16,2,happy,sad,03-01-03-01-02-01-16.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-16.wav,03-01-04-01-02-01-16.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-16.wav
a16_s2_happy_angry,16,2,happy,angry,03-01-03-01-02-01-16.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-16.wav,03-01-05-01-02-01-16.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-16.wav
a16_s2_sad_angry,16,2,sad,angry,03-01-04-01-02-01-16.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-16.wav,03-01-05-01-02-01-16.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-16.wav
a17_s1_neutral_happy,17,1,neutral,happy,03-01-01-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-17.wav,03-01-03-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-17.wav
a17_s1_neutral_sad,17,1,neutral,sad,03-01-01-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-17.wav,03-01-04-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-17.wav
a17_s1_neutral_angry,17,1,neutral,angry,03-01-01-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-17.wav,03-01-05-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-17.wav
a17_s1_happy_sad,17,1,happy,sad,03-01-03-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-17.wav,03-01-04-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-17.wav
a17_s1_happy_angry,17,1,happy,angry,03-01-03-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-17.wav,03-01-05-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-17.wav
a17_s1_sad_angry,17,1,sad,angry,03-01-04-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-17.wav,03-01-05-01-01-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-17.wav
a17_s2_neutral_happy,17,2,neutral,happy,03-01-01-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-17.wav,03-01-03-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-17.wav
a17_s2_neutral_sad,17,2,neutral,sad,03-01-01-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-17.wav,03-01-04-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-17.wav
a17_s2_neutral_angry,17,2,neutral,angry,03-01-01-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-17.wav,03-01-05-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-17.wav
a17_s2_happy_sad,17,2,happy,sad,03-01-03-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-17.wav,03-01-04-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-17.wav
a17_s2_happy_angry,17,2,happy,angry,03-01-03-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-17.wav,03-01-05-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-17.wav
a17_s2_sad_angry,17,2,sad,angry,03-01-04-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-17.wav,03-01-05-01-02-01-17.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-17.wav
a18_s1_neutral_happy,18,1,neutral,happy,03-01-01-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-18.wav,03-01-03-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-18.wav
a18_s1_neutral_sad,18,1,neutral,sad,03-01-01-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-18.wav,03-01-04-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-18.wav
a18_s1_neutral_angry,18,1,neutral,angry,03-01-01-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-18.wav,03-01-05-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-18.wav
a18_s1_happy_sad,18,1,happy,sad,03-01-03-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-18.wav,03-01-04-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-18.wav
a18_s1_happy_angry,18,1,happy,angry,03-01-03-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-18.wav,03-01-05-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-18.wav
a18_s1_sad_angry,18,1,sad,angry,03-01-04-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-18.wav,03-01-05-01-01-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-18.wav
a18_s2_neutral_happy,18,2,neutral,happy,03-01-01-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-18.wav,03-01-03-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-18.wav
a18_s2_neutral_sad,18,2,neutral,sad,03-01-01-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-18.wav,03-01-04-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-18.wav
a18_s2_neutral_angry,18,2,neutral,angry,03-01-01-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-18.wav,03-01-05-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-18.wav
a18_s2_happy_sad,18,2,happy,sad,03-01-03-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-18.wav,03-01-04-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-18.wav
a18_s2_happy_angry,18,2,happy,angry,03-01-03-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-18.wav,03-01-05-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-18.wav
a18_s2_sad_angry,18,2,sad,angry,03-01-04-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-18.wav,03-01-05-01-02-01-18.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-18.wav
a19_s1_neutral_happy,19,1,neutral,happy,03-01-01-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-19.wav,03-01-03-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-19.wav
a19_s1_neutral_sad,19,1,neutral,sad,03-01-01-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-19.wav,03-01-04-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-19.wav
a19_s1_neutral_angry,19,1,neutral,angry,03-01-01-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-19.wav,03-01-05-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-19.wav
a19_s1_happy_sad,19,1,happy,sad,03-01-03-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-19.wav,03-01-04-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-19.wav
a19_s1_happy_angry,19,1,happy,angry,03-01-03-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-19.wav,03-01-05-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-19.wav
a19_s1_sad_angry,19,1,sad,angry,03-01-04-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-19.wav,03-01-05-01-01-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-19.wav
a19_s2_neutral_happy,19,2,neutral,happy,03-01-01-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-19.wav,03-01-03-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-19.wav
a19_s2_neutral_sad,19,2,neutral,sad,03-01-01-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-19.wav,03-01-04-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-19.wav
a19_s2_neutral_angry,19,2,neutral,angry,03-01-01-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-19.wav,03-01-05-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-19.wav
a19_s2_happy_sad,19,2,happy,sad,03-01-03-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-19.wav,03-01-04-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-19.wav
a19_s2_happy_angry,19,2,happy,angry,03-01-03-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-19.wav,03-01-05-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-19.wav
a19_s2_sad_angry,19,2,sad,angry,03-01-04-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-19.wav,03-01-05-01-02-01-19.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-19.wav
a20_s1_neutral_happy,20,1,neutral,happy,03-01-01-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-20.wav,03-01-03-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-20.wav
a20_s1_neutral_sad,20,1,neutral,sad,03-01-01-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-20.wav,03-01-04-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-20.wav
a20_s1_neutral_angry,20,1,neutral,angry,03-01-01-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-20.wav,03-01-05-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-20.wav
a20_s1_happy_sad,20,1,happy,sad,03-01-03-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-20.wav,03-01-04-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-20.wav
a20_s1_happy_angry,20,1,happy,angry,03-01-03-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-20.wav,03-01-05-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-20.wav
a20_s1_sad_angry,20,1,sad,angry,03-01-04-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-20.wav,03-01-05-01-01-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-20.wav
a20_s2_neutral_happy,20,2,neutral,happy,03-01-01-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-20.wav,03-01-03-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-20.wav
a20_s2_neutral_sad,20,2,neutral,sad,03-01-01-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-20.wav,03-01-04-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-20.wav
a20_s2_neutral_angry,20,2,neutral,angry,03-01-01-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-20.wav,03-01-05-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-20.wav
a20_s2_happy_sad,20,2,happy,sad,03-01-03-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-20.wav,03-01-04-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-20.wav
a20_s2_happy_angry,20,2,happy,angry,03-01-03-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-20.wav,03-01-05-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-20.wav
a20_s2_sad_angry,20,2,sad,angry,03-01-04-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-20.wav,03-01-05-01-02-01-20.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-20.wav
a21_s1_neutral_happy,21,1,neutral,happy,03-01-01-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-21.wav,03-01-03-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-21.wav
a21_s1_neutral_sad,21,1,neutral,sad,03-01-01-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-21.wav,03-01-04-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-21.wav
a21_s1_neutral_angry,21,1,neutral,angry,03-01-01-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-21.wav,03-01-05-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-21.wav
a21_s1_happy_sad,21,1,happy,sad,03-01-03-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-21.wav,03-01-04-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-21.wav
a21_s1_happy_angry,21,1,happy,angry,03-01-03-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-21.wav,03-01-05-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-21.wav
a21_s1_sad_angry,21,1,sad,angry,03-01-04-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-21.wav,03-01-05-01-01-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-21.wav
a21_s2_neutral_happy,21,2,neutral,happy,03-01-01-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-21.wav,03-01-03-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-21.wav
a21_s2_neutral_sad,21,2,neutral,sad,03-01-01-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-21.wav,03-01-04-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-21.wav
a21_s2_neutral_angry,21,2,neutral,angry,03-01-01-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-21.wav,03-01-05-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-21.wav
a21_s2_happy_sad,21,2,happy,sad,03-01-03-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-21.wav,03-01-04-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-21.wav
a21_s2_happy_angry,21,2,happy,angry,03-01-03-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-21.wav,03-01-05-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-21.wav
a21_s2_sad_angry,21,2,sad,angry,03-01-04-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-21.wav,03-01-05-01-02-01-21.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-21.wav
a22_s1_neutral_happy,22,1,neutral,happy,03-01-01-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-22.wav,03-01-03-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-22.wav
a22_s1_neutral_sad,22,1,neutral,sad,03-01-01-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-22.wav,03-01-04-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-22.wav
a22_s1_neutral_angry,22,1,neutral,angry,03-01-01-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-22.wav,03-01-05-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-22.wav
a22_s1_happy_sad,22,1,happy,sad,03-01-03-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-22.wav,03-01-04-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-22.wav
a22_s1_happy_angry,22,1,happy,angry,03-01-03-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-22.wav,03-01-05-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-22.wav
a22_s1_sad_angry,22,1,sad,angry,03-01-04-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-22.wav,03-01-05-01-01-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-22.wav
a22_s2_neutral_happy,22,2,neutral,happy,03-01-01-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-22.wav,03-01-03-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-22.wav
a22_s2_neutral_sad,22,2,neutral,sad,03-01-01-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-22.wav,03-01-04-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-22.wav
a22_s2_neutral_angry,22,2,neutral,angry,03-01-01-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-22.wav,03-01-05-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-22.wav
a22_s2_happy_sad,22,2,happy,sad,03-01-03-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-22.wav,03-01-04-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-22.wav
a22_s2_happy_angry,22,2,happy,angry,03-01-03-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-22.wav,03-01-05-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-22.wav
a22_s2_sad_angry,22,2,sad,angry,03-01-04-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-22.wav,03-01-05-01-02-01-22.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-22.wav
a23_s1_neutral_happy,23,1,neutral,happy,03-01-01-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-23.wav,03-01-03-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-23.wav
a23_s1_neutral_sad,23,1,neutral,sad,03-01-01-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-23.wav,03-01-04-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-23.wav
a23_s1_neutral_angry,23,1,neutral,angry,03-01-01-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-23.wav,03-01-05-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-23.wav
a23_s1_happy_sad,23,1,happy,sad,03-01-03-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-23.wav,03-01-04-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-23.wav
a23_s1_happy_angry,23,1,happy,angry,03-01-03-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-23.wav,03-01-05-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-23.wav
a23_s1_sad_angry,23,1,sad,angry,03-01-04-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-23.wav,03-01-05-01-01-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-23.wav
a23_s2_neutral_happy,23,2,neutral,happy,03-01-01-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-23.wav,03-01-03-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-23.wav
a23_s2_neutral_sad,23,2,neutral,sad,03-01-01-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-23.wav,03-01-04-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-23.wav
a23_s2_neutral_angry,23,2,neutral,angry,03-01-01-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-23.wav,03-01-05-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-23.wav
a23_s2_happy_sad,23,2,happy,sad,03-01-03-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-23.wav,03-01-04-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-23.wav
a23_s2_happy_angry,23,2,happy,angry,03-01-03-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-23.wav,03-01-05-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-23.wav
a23_s2_sad_angry,23,2,sad,angry,03-01-04-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-02-01-23.wav,03-01-05-01-02-01-23.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-02-01-23.wav
a24_s1_neutral_happy,24,1,neutral,happy,03-01-01-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-24.wav,03-01-03-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-24.wav
a24_s1_neutral_sad,24,1,neutral,sad,03-01-01-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-24.wav,03-01-04-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-24.wav
a24_s1_neutral_angry,24,1,neutral,angry,03-01-01-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-01-01-24.wav,03-01-05-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-24.wav
a24_s1_happy_sad,24,1,happy,sad,03-01-03-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-24.wav,03-01-04-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-24.wav
a24_s1_happy_angry,24,1,happy,angry,03-01-03-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-01-01-24.wav,03-01-05-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-24.wav
a24_s1_sad_angry,24,1,sad,angry,03-01-04-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-04-01-01-01-24.wav,03-01-05-01-01-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-05-01-01-01-24.wav
a24_s2_neutral_happy,24,2,neutral,happy,03-01-01-01-02-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-01-01-02-01-24.wav,03-01-03-01-02-01-24.wav,/root/autodl-tmp/kfair/data/ravdess_eval_audio/03-01-03-01-02-01-24.wav
